Day Trade,Start Week,End Week,Start Date,End Date,#Samples,Invested (USD),Cashed (USD),Cashed/Invested (%),Last Trade,Last Price (USD),Profit Exit Level (%),Loss Exit Level (%),#Stocks,WINDOW5,WINDOW20,WINDOW50
close,836,1009,2014-01-02,2017-04-28,343860,-66844.5,67237.5,100.58793169221103,SELL,147.38,115,70,50,5,21,66
close,933,1088,2015-11-09,2018-12-31,312158,-49436.0,48421.5,97.9478517679424,SELL,113.01,115,70,50,10,29,66
close,699,1085,2011-05-16,2018-12-31,778618,-148823.5,146211.5,98.24490083891321,SELL,113.01,115,70,50,5,26,53
close,732,847,2012-01-03,2014-12-31,234176,-48280.5,45986.5,95.24859933099285,SELL,137.14,115,70,50,10,20,66
close,784,901,2013-01-02,2015-04-02,235467,-55600.5,53813.5,96.78600012589816,BUY + SELL NOW,137.73,115,70,50,10,20,66
close,973,1059,2016-08-15,2018-12-31,173318,-14557.5,15222.5,104.56809204877212,SELL,113.01,115,70,50,5,28,53
close,784,1010,2013-01-02,2017-05-05,451506,-84000.5,82560.0,98.28512925518301,SELL,144.08,115,70,50,8,25,70
close,732,1070,2012-01-03,2018-12-31,677595,-106602.5,104994.0,98.49112356652049,SELL,113.01,115,70,50,8,27,63
close,732,1019,2012-01-03,2017-07-07,573058,-91818.5,90538.5,98.6059454249416,SELL,142.2,115,70,50,6,26,68
close,1007,1037,2017-04-10,2017-11-10,62297,-7543.5,7134.5,94.57811360774177,BUY + SELL NOW,142.69,115,70,50,5,29,69
close,732,1062,2012-01-03,2018-12-31,661523,-98858.0,98535.0,99.67326872888385,SELL,113.01,115,70,50,8,26,57
close,931,982,2015-10-26,2016-10-21,102189,-13394.0,14051.0,104.90518142451845,SELL,136.36,115,70,50,7,30,61
close,734,769,2012-01-17,2012-09-21,73126,-15562.5,16272.0,104.55903614457831,BUY + SELL NOW,168.35,115,70,50,9,26,62
close,732,799,2012-01-03,2013-12-31,136701,-24218.0,23559.5,97.28094805516558,BUY + SELL NOW,155.74,115,70,50,10,20,66
close,966,1089,2016-06-27,2018-12-31,250057,-43224.0,42669.5,98.71714788080696,SELL,113.01,115,70,50,6,21,64
close,1031,1034,2017-09-25,2017-10-20,8667,-6898.5,7602.500000000001,110.20511705443214,BUY + SELL NOW,152.05,115,70,50,7,24,58
close,784,922,2013-01-02,2015-08-28,278168,-63027.0,60987.5,96.76408523331271,SELL,128.75,115,70,50,9,26,70
close,955,1032,2016-04-11,2017-10-06,153921,-28312.5,28437.5,100.44150110375276,SELL,137.91,115,70,50,6,23,50
close,732,831,2012-01-03,2013-12-31,202186,-32786.0,31794.0,96.97431830659428,SELL,155.74,115,70,50,6,20,66
close,945,1079,2016-02-01,2018-12-31,270122,-48768.0,47965.0,98.35342847769029,SELL,113.01,115,70,50,6,26,64
close,836,896,2014-01-02,2015-02-27,120247,-31749.0,30857.5,97.1920375444896,SELL,138.71,115,70,50,5,30,54
close,718,931,2011-09-26,2015-10-30,431352,-78363.0,76997.5,98.25746844811965,SELL,122.77,115,70,50,5,26,63
close,681,717,2011-01-10,2011-09-23,78395,-19682.0,20194.0,102.6013616502388,BUY + SELL NOW,135.52,115,70,50,9,28,66
close,732,1041,2012-01-03,2017-12-08,617694,-91972.0,91055.0,99.00295742182404,BUY + SELL NOW,146.6,115,70,50,9,27,69
close,732,1003,2012-01-03,2017-03-17,541622,-91412.0,91226.5,99.79707259440774,BUY + SELL NOW,162.79,115,70,50,8,24,64
close,784,1082,2013-01-02,2018-12-31,596983,-105299.0,103096.0,97.90786237286204,SELL,113.01,115,70,50,7,26,56
close,784,1019,2013-01-02,2017-07-07,468649,-83640.0,82777.0,98.96819703491153,SELL,142.2,115,70,50,8,29,56
close,732,846,2012-01-03,2014-12-31,232131,-48367.0,46084.5,95.28087332272004,SELL,137.14,115,70,50,10,30,65
close,784,985,2013-01-02,2016-11-11,402703,-83434.0,82051.0,98.34240237792747,SELL,147.07,115,70,50,7,23,57
close,1040,1040,2017-11-27,2017-12-01,2055,-7228.0,7331.0,101.42501383508578,BUY + SELL NOW,146.62,115,70,50,9,29,59
close,748,763,2012-04-23,2012-08-10,32595,-8353.0,8091.500000000001,96.86938824374478,SELL,161.63,115,70,50,10,24,65
close,732,963,2012-01-03,2016-06-10,463258,-76853.5,75877.5,98.73005133142928,BUY + SELL NOW,137.13,115,70,50,7,26,61
close,1043,1071,2017-12-18,2018-12-31,59327,-14598.0,14620.5,100.154130702836,SELL,113.01,115,70,50,10,29,59
close,682,826,2011-01-18,2013-12-31,299059,-52495.5,51875.5,98.8189463858807,SELL,155.74,115,70,50,8,20,53
close,836,959,2014-01-02,2016-05-13,245791,-59407.0,58615.0,98.66682377497601,BUY + SELL NOW,133.99,115,70,50,10,21,53
close,904,986,2015-04-20,2016-11-18,165212,-28246.0,28607.0,101.27805707002761,BUY + SELL NOW,146.33,115,70,50,6,23,65
close,836,1010,2014-01-02,2017-05-05,346042,-66784.5,66546.0,99.6428812074658,SELL,144.08,115,70,50,10,24,65
close,928,1035,2015-10-05,2017-10-27,213534,-34246.0,35461.0,103.54785960404135,BUY + SELL NOW,144.71,115,70,50,5,28,51
close,688,866,2011-02-28,2014-12-31,366677,-90384.0,87798.5,97.1394273322712,SELL,137.14,115,70,50,9,26,55
close,712,1000,2011-08-15,2017-02-24,578769,-99305.5,99814.0,100.51205623052097,BUY + SELL NOW,166.55,115,70,50,7,29,54
close,836,906,2014-01-02,2015-05-08,140477,-38746.5,38321.0,98.90183629489115,BUY + SELL NOW,149.27,115,70,50,8,29,58
close,695,831,2011-04-18,2013-12-31,281482,-53603.0,52864.0,98.62134582019664,SELL,155.74,115,70,50,9,24,66
close,732,1089,2012-01-03,2018-12-31,717393,-114180.0,111795.5,97.91163075845157,SELL,113.01,115,70,50,7,27,68
close,732,858,2012-01-03,2014-12-31,256234,-48239.0,46847.0,97.11436804245527,SELL,137.14,115,70,50,8,23,68
close,731,776,2011-12-27,2012-12-31,92962,-23273.0,23077.5,99.1599707815924,SELL,156.54,115,70,50,6,25,52
close,901,962,2015-03-30,2016-06-03,123010,-20819.5,20992.5,100.8309517519633,BUY + SELL NOW,137.02,115,70,50,9,20,52
close,723,974,2011-10-31,2016-08-26,504079,-114052.5,112148.0,98.33015497249075,BUY + SELL NOW,144.66,115,70,50,8,23,51
close,836,967,2014-01-02,2016-07-08,261110,-52353.0,51856.5,99.0516302790671,BUY + SELL NOW,138.31,115,70,50,6,26,66
close,704,814,2011-06-20,2013-12-31,228342,-46701.0,46556.0,99.6895141431661,SELL,155.74,115,70,50,9,27,52
close,732,886,2012-01-03,2014-12-31,312378,-56347.5,54697.5,97.07174231332357,SELL,137.14,115,70,50,10,25,66
close,836,1024,2014-01-02,2017-08-11,373617,-66872.5,66722.0,99.77494485775169,SELL,133.42,115,70,50,9,29,55
close,784,1009,2013-01-02,2017-04-28,449324,-83794.0,83264.0,99.36749647946154,SELL,147.38,115,70,50,6,21,65
close,950,1065,2016-03-07,2018-12-31,232088,-35946.0,36323.0,101.04879541534524,SELL,113.01,115,70,50,7,30,56
close,784,1065,2013-01-02,2018-12-31,563212,-98642.5,97313.5,98.6527105456573,SELL,113.01,115,70,50,9,26,60
close,732,989,2012-01-03,2016-12-09,514526,-91726.0,90998.5,99.2068770032488,BUY + SELL NOW,151.76,115,70,50,7,27,68
close,724,925,2011-11-07,2015-09-18,404951,-93658.0,91079.0,97.24636443229623,SELL,128.05,115,70,50,10,27,59
close,784,966,2013-01-02,2016-07-01,364970,-69137.0,67894.0,98.20212042755688,BUY + SELL NOW,136.84,115,70,50,7,20,68
close,788,834,2013-01-28,2013-12-20,95850,-17179.5,16146.0,93.98410896708286,SELL,150.33,115,70,50,8,21,55
close,784,1011,2013-01-02,2017-05-12,453591,-83764.0,83173.5,99.29504321665632,SELL,140.19,115,70,50,5,21,64
close,684,1023,2011-01-31,2017-08-04,684027,-112259.0,111715.5,99.5158517357183,SELL,134.71,115,70,50,5,26,58
close,732,792,2012-01-03,2013-12-31,122285,-24273.0,23618.0,97.30152844724591,BUY + SELL NOW,155.74,115,70,50,9,26,63
close,732,1082,2012-01-03,2018-12-31,701392,-120796.5,118926.5,98.45194190229022,SELL,113.01,115,70,50,8,25,53
close,784,1029,2013-01-02,2017-09-15,488701,-98115.5,97126.5,98.99200432143749,SELL,136.08,115,70,50,8,20,57
close,696,708,2011-04-25,2011-07-22,27214,-13654.0,13905.0,101.8382891460378,BUY + SELL NOW,147.28,115,70,50,5,30,66
close,808,809,2013-06-17,2013-06-28,4321,-8455.0,8283.5,97.97161442933175,SELL,158.34,115,70,50,5,26,62
close,732,967,2012-01-03,2016-07-08,470983,-69761.5,68915.5,98.78729671810383,BUY + SELL NOW,138.31,115,70,50,6,28,67
close,740,775,2012-02-27,2012-11-02,72890,-16089.5,15828.5,98.37782404673855,SELL,160.32,115,70,50,8,22,66
close,776,782,2012-11-05,2012-12-21,13726,-15943.0,15723.0,98.62008404942608,BUY + SELL NOW,158.22,115,70,50,8,22,61
close,836,992,2014-01-02,2016-12-30,310297,-67002.0,66907.0,99.85821318766604,BUY + SELL NOW,151.69,115,70,50,8,24,57
close,701,1000,2011-05-31,2017-02-24,602216,-106418.0,106201.5,99.79655697344434,BUY + SELL NOW,166.55,115,70,50,7,24,57
close,732,987,2012-01-03,2016-11-25,510540,-105940.5,104362.5,98.51048465884152,BUY + SELL NOW,149.32,115,70,50,7,23,51
close,1025,1087,2017-08-14,2018-12-31,128938,-36534.5,35749.5,97.8513459880387,SELL,113.01,115,70,50,6,29,63
close,711,970,2011-08-08,2016-07-29,522920,-91581.5,91431.5,99.83621146192189,BUY + SELL NOW,144.45,115,70,50,9,25,69
close,732,1021,2012-01-03,2017-07-21,577400,-91813.0,90826.0,98.92498883600362,SELL,137.05,115,70,50,8,29,63
close,784,868,2013-01-02,2014-12-31,171882,-48676.0,45949.0,94.39764976579833,SELL,137.14,115,70,50,10,21,59
close,688,942,2011-02-28,2016-01-15,516104,-104356.5,102745.5,98.45625332394245,SELL,114.91,115,70,50,5,26,67
close,994,1053,2017-01-09,2018-12-31,120829,-22810.0,27190.0,119.20210434020167,SELL,113.01,115,70,50,8,26,53
close,732,912,2012-01-03,2015-06-19,362002,-63513.5,62256.5,98.02089319593472,BUY + SELL NOW,145.24,115,70,50,9,29,53
close,698,703,2011-05-09,2011-06-17,12154,-6773.0,6680.0,98.62690093016388,SELL,131.01,115,70,50,8,21,68
close,688,914,2011-02-28,2015-07-02,460047,-97241.5,95848.5,98.56748404744887,BUY + SELL NOW,142.63,115,70,50,9,20,70
close,706,894,2011-07-05,2015-02-13,383001,-71071.5,69591.5,97.91759003257283,SELL,137.49,115,70,50,9,25,64
close,911,1079,2015-06-08,2018-12-31,337789,-58128.5,55832.5,96.05013031473374,SELL,113.01,115,70,50,10,26,68
close,784,1060,2013-01-02,2018-12-31,552789,-106605.0,105620.0,99.07602832887763,SELL,113.01,115,70,50,9,21,61
close,732,792,2012-01-03,2013-12-31,122285,-24273.0,23618.0,97.30152844724591,BUY + SELL NOW,155.74,115,70,50,10,26,64
close,699,835,2011-05-16,2013-12-31,280791,-54319.0,53191.0,97.92337855998822,SELL,155.74,115,70,50,10,25,70
close,930,1095,2015-10-19,2018-12-31,332538,-50006.5,50066.0,100.11898453201084,SELL,113.01,115,70,50,8,21,64
close,696,1014,2011-04-25,2017-06-02,640892,-113042.5,112298.0,99.34139814671474,SELL,142.21,115,70,50,6,24,57
close,726,926,2011-11-21,2015-09-25,402546,-85522.5,83163.5,97.24166155105381,SELL,127.38,115,70,50,10,25,53
close,716,932,2011-09-12,2015-11-06,437825,-91946.0,90734.5,98.68237878754921,SELL,122.32,115,70,50,7,21,50
close,784,917,2013-01-02,2015-07-24,267762,-63079.0,61131.5,96.91260165823809,SELL,139.61,115,70,50,7,24,59
close,1004,1021,2017-03-20,2017-07-21,35778,0.0,0.0,0.0,SELL,137.05,115,70,50,5,28,55
close,732,903,2012-01-03,2015-04-17,343909,-70431.0,68521.0,97.28812596725874,BUY + SELL NOW,138.98,115,70,50,9,22,57
close,997,1076,2017-01-30,2018-12-31,161984,-30251.0,28092.5,92.8646986876467,SELL,113.01,115,70,50,8,22,68
close,732,953,2012-01-03,2016-04-01,443205,-77097.5,75796.0,98.31187781704983,BUY + SELL NOW,135.5,115,70,50,10,22,61
close,1021,1053,2017-07-17,2018-12-31,67573,-22192.0,26320.5,118.60355082912761,SELL,113.01,115,70,50,6,25,60
close,836,995,2014-01-02,2017-01-20,315812,-67005.0,67019.0,100.02089396313708,BUY + SELL NOW,155.41,115,70,50,10,26,70
close,785,829,2013-01-07,2013-11-15,92161,-16912.0,16129.0,95.370151371807,SELL,151.98,115,70,50,10,26,52
close,784,1009,2013-01-02,2017-04-28,449324,-83670.0,82561.0,98.6745547986136,SELL,147.38,115,70,50,8,26,62
close,713,810,2011-08-22,2013-12-31,199912,-39297.5,39598.5,100.76595203257205,SELL,155.74,115,70,50,8,29,50
close,784,1070,2013-01-02,2018-12-31,573186,-98612.5,97253.0,98.62137152997845,SELL,113.01,115,70,50,6,28,57
close,784,910,2013-01-02,2015-06-05,253577,-55603.0,54273.0,97.6080427315073,BUY + SELL NOW,145.28,115,70,50,9,29,68
close,836,1093,2014-01-02,2018-12-31,514835,-89027.5,87798.0,98.61896604981607,SELL,113.01,115,70,50,10,26,60
close,681,847,2011-01-10,2014-12-31,343029,-74958.0,74115.0,98.8753702073161,SELL,137.14,115,70,50,5,25,63
close,836,969,2014-01-02,2016-07-22,265385,-66476.5,66451.5,99.96239272524878,BUY + SELL NOW,145.04,115,70,50,7,25,52
close,727,999,2011-11-28,2017-02-17,544560,-98938.0,98656.5,99.71547838039984,BUY + SELL NOW,166.55,115,70,50,5,30,58
close,784,925,2013-01-02,2015-09-18,283870,-62983.5,61138.5,97.07066136369049,SELL,128.05,115,70,50,9,26,58
close,1040,1052,2017-11-27,2018-12-31,26996,-7228.0,5650.5,78.17515218594356,SELL,113.01,115,70,50,8,25,68
close,924,1068,2015-09-08,2018-12-31,288769,-48876.0,48567.0,99.3677878713479,SELL,113.01,115,70,50,7,23,67
close,685,871,2011-02-07,2014-12-31,382302,-83422.5,81360.5,97.52824477808744,SELL,137.14,115,70,50,9,20,68
close,784,877,2013-01-02,2014-12-31,189553,-48579.5,47082.5,96.91845325703228,SELL,137.14,115,70,50,6,30,70
close,962,1082,2016-05-31,2018-12-31,241724,-43475.0,41404.5,95.23749281196089,SELL,113.01,115,70,50,10,25,63
close,722,1028,2011-10-24,2017-09-08,612179,-106445.0,104931.5,98.57813894499506,SELL,133.68,115,70,50,6,25,67
close,725,937,2011-11-14,2015-12-11,427005,-78530.0,76617.0,97.56398828473195,SELL,119.69,115,70,50,7,26,60
close,784,961,2013-01-02,2016-05-27,355259,-76302.5,74844.0,98.08852920939681,BUY + SELL NOW,136.78,115,70,50,6,22,56
close,732,856,2012-01-03,2014-12-31,252612,-48208.5,46895.0,97.27537674891357,SELL,137.14,115,70,50,5,21,53
close,784,885,2013-01-02,2014-12-31,205840,-48602.5,46946.0,96.59173910807057,SELL,137.14,115,70,50,9,26,62
close,732,927,2012-01-03,2015-10-02,392343,-70693.0,68850.5,97.39365990975061,SELL,125.66,115,70,50,8,30,57
close,836,891,2014-01-02,2015-01-23,110342,-31749.0,30857.5,97.1920375444896,SELL,133.84,115,70,50,6,29,60
close,732,1079,2012-01-03,2018-12-31,695775,-105979.5,103760.0,97.90572705098627,SELL,113.01,115,70,50,7,28,55
close,908,986,2015-05-18,2016-11-18,156740,-28460.5,28992.5,101.86925739182375,BUY + SELL NOW,146.33,115,70,50,9,28,67
close,784,849,2013-01-02,2014-12-31,133957,-40576.5,38173.0,94.07662070410213,SELL,137.14,115,70,50,9,22,60
close,697,954,2011-05-02,2016-04-08,520374,-91674.5,90240.0,98.43522462625921,BUY + SELL NOW,132.82,115,70,50,9,22,66
close,995,1025,2017-01-17,2017-08-18,61736,-7672.499999999999,7855.0,102.37862495927013,SELL,132.11,115,70,50,5,22,68
close,703,762,2011-06-13,2012-12-31,126570,-28419.5,29297.0,103.08766867819631,SELL,156.54,115,70,50,10,20,67
close,784,898,2013-01-02,2015-03-13,229798,-48639.0,47006.5,96.64363987746458,SELL,135.07,115,70,50,8,25,57
close,784,976,2013-01-02,2016-09-09,384365,-69324.5,68626.0,98.99241970731848,BUY + SELL NOW,143.47,115,70,50,10,29,65
close,680,1027,2011-01-03,2017-09-01,700414,-112019.0,112789.5,100.68782974316856,SELL,135.27,115,70,50,10,30,51
close,784,912,2013-01-02,2015-06-19,257593,-55728.0,54136.0,97.14326729830606,BUY + SELL NOW,145.24,115,70,50,5,29,62
close,732,1002,2012-01-03,2017-03-10,539538,-98620.5,98188.5,99.56195719956804,BUY + SELL NOW,164.63,115,70,50,9,21,58
close,784,973,2013-01-02,2016-08-19,378823,-76385.0,75621.5,99.000458205145,BUY + SELL NOW,145.46,115,70,50,7,24,61
close,716,746,2011-09-12,2012-12-31,65576,-14127.5,15419.0,109.14174482392497,BUY + SELL NOW,156.54,115,70,50,7,20,67
close,906,1035,2015-05-04,2017-10-27,257579,-28020.0,28928.0,103.24054246966452,BUY + SELL NOW,144.71,115,70,50,10,28,56
close,836,907,2014-01-02,2015-05-15,142508,-38773.0,38442.5,99.14760271322828,BUY + SELL NOW,150.23,115,70,50,6,22,64
close,784,931,2013-01-02,2015-10-30,296485,-55592.0,54050.0,97.22621959994244,SELL,122.77,115,70,50,6,30,67
close,1081,1090,2018-09-10,2018-11-16,22087,-7220.999999999999,6807.5,94.27364630937545,SELL,120.4,115,70,50,7,25,66
close,1088,1096,2018-10-29,2018-12-28,17974,-6154.0,5922.5,96.23821904452389,SELL,113.5,115,70,50,9,22,60
close,937,1017,2015-12-07,2017-06-23,159176,-20734.5,22030.0,106.24804070510501,SELL,143.6,115,70,50,6,22,59
close,725,1010,2011-11-14,2017-05-05,570440,-99639.5,98311.0,98.66669342981449,SELL,144.08,115,70,50,9,27,67
close,715,739,2011-09-06,2012-12-31,52967,-21217.5,22144.5,104.36903499469777,BUY + SELL NOW,156.54,115,70,50,7,23,62
close,723,725,2011-10-31,2011-11-18,6631,-15028.0,14900.5,99.15158371040724,BUY + SELL NOW,150.24,115,70,50,9,26,53
close,714,1029,2011-08-29,2017-09-15,631886,-98876.0,98446.5,99.56561754116267,SELL,136.08,115,70,50,5,28,69
close,732,949,2012-01-03,2016-03-04,435533,-84133.5,81925.5,97.37559949366185,BUY + SELL NOW,123.46,115,70,50,5,25,51
close,718,958,2011-09-26,2016-05-06,484115,-84170.0,82914.0,98.50778187002496,BUY + SELL NOW,132.38,115,70,50,6,26,56
close,712,965,2011-08-15,2016-06-24,510633,-84643.0,84043.5,99.29173115319637,BUY + SELL NOW,135.45,115,70,50,8,24,63
close,836,919,2014-01-02,2015-08-07,166344,-53279.5,51915.5,97.43991591512683,SELL,135.73,115,70,50,7,20,55
close,732,828,2012-01-03,2013-12-31,196514,-32850.5,32045.0,97.54798252690217,SELL,155.74,115,70,50,9,28,56
close,686,1026,2011-02-14,2017-08-25,685832,-118618.0,118611.0,99.99409870340084,SELL,134.93,115,70,50,7,22,64
close,899,948,2015-03-16,2016-02-26,99296,-6728.0,6899.5,102.54904875148632,SELL,119.62,115,70,50,9,26,66
close,784,1050,2013-01-02,2018-12-31,532421,-90911.0,88218.0,97.03776220699365,BUY + SELL NOW,113.01,115,70,50,7,29,58
close,945,1039,2016-02-01,2017-11-24,187923,-33728.0,35522.5,105.32050521821633,BUY + SELL NOW,143.91,115,70,50,8,23,51
close,732,820,2012-01-03,2013-12-31,179412,-32790.5,32006.5,97.60906360073803,SELL,155.74,115,70,50,9,28,52
close,716,915,2011-09-12,2015-07-10,402540,-69925.0,69708.0,99.68966750089382,SELL,144.21,115,70,50,9,30,51
close,784,840,2013-01-02,2014-12-31,115837,-32803.0,31408.5,95.74886443313112,SELL,137.14,115,70,50,7,27,61
close,732,1083,2012-01-03,2018-12-31,703538,-106966.5,103710.0,96.95558889932829,BUY + SELL NOW,113.01,115,70,50,9,29,64
close,702,1079,2011-06-06,2018-12-31,760816,-128491.0,125442.5,97.62746028904748,SELL,113.01,115,70,50,10,28,63
close,784,1028,2013-01-02,2017-09-08,486682,-83876.0,83178.0,99.16781916161953,SELL,133.68,115,70,50,8,30,50
close,784,1058,2013-01-02,2018-12-31,548071,-120692.0,120041.0,99.46061047956782,SELL,113.01,115,70,50,10,20,51
close,977,1037,2016-09-12,2017-11-10,121195,-14626.0,15008.5,102.61520579789416,BUY + SELL NOW,142.69,115,70,50,10,20,67
close,690,1073,2011-03-14,2018-12-31,773759,-133625.0,133641.0,100.01197380729654,SELL,113.01,115,70,50,6,23,57
close,889,1085,2015-01-05,2018-12-31,393499,-50303.0,48469.0,96.35409418921337,SELL,113.01,115,70,50,5,27,70
close,940,1091,2015-12-28,2018-12-31,305028,-49028.5,48468.0,98.8567873787695,SELL,113.01,115,70,50,8,30,58
close,926,942,2015-09-21,2016-01-15,33407,-6543.000000000001,6300.5,96.29374904478067,SELL,114.91,115,70,50,5,20,51
close,836,1024,2014-01-02,2017-08-11,373617,-66970.5,67180.0,100.31282430323799,SELL,133.42,115,70,50,10,22,59
close,836,902,2014-01-02,2015-04-10,132000,-45755.00000000001,44770.5,97.84832258769532,BUY + SELL NOW,139.61,115,70,50,9,26,53
close,929,994,2015-10-12,2017-01-13,129431,-27900.5,28934.5,103.70602677371373,BUY + SELL NOW,153.25,115,70,50,10,24,51
close,784,953,2013-01-02,2016-04-01,338796,-76338.5,74866.5,98.07174623551681,BUY + SELL NOW,135.5,115,70,50,10,20,51
close,732,891,2012-01-03,2015-01-23,320215,-56344.5,54889.0,97.41678424690964,SELL,133.84,115,70,50,6,25,62
close,683,709,2011-01-24,2011-07-29,56870,-13707.0,14646.0,106.85051433574087,BUY + SELL NOW,145.56,115,70,50,10,29,60
close,732,908,2012-01-03,2015-05-22,354365,-63343.5,62202.0,98.19792086007246,BUY + SELL NOW,149.18,115,70,50,8,29,60
close,949,1017,2016-02-29,2017-06-23,136138,-19862.5,21165.0,106.55758338577722,SELL,143.6,115,70,50,8,30,62
close,784,938,2013-01-02,2015-12-18,310104,-62977.0,61054.5,96.94729821998507,SELL,120.08,115,70,50,10,30,57
close,784,1052,2013-01-02,2018-12-31,536163,-91143.5,88862.5,97.49735307509586,SELL,113.01,115,70,50,7,23,59
close,891,1035,2015-01-20,2017-10-27,287584,-42423.5,43414.0,102.33479085884002,BUY + SELL NOW,144.71,115,70,50,8,30,52
close,732,785,2012-01-03,2013-12-31,108543,-15810.0,15706.5,99.34535104364326,SELL,155.74,115,70,50,8,21,51
close,703,980,2011-06-13,2016-10-07,559674,-104896.0,104704.0,99.81696156192801,BUY + SELL NOW,142.22,115,70,50,10,22,63
close,696,755,2011-04-25,2012-12-31,126824,-28377.0,28207.0,99.40092328294041,SELL,156.54,115,70,50,8,20,59
close,726,949,2011-11-21,2016-03-04,447775,-78370.5,76384.5,97.46588320860528,SELL,123.46,115,70,50,7,20,70
close,732,1053,2012-01-03,2018-12-31,642608,-99372.5,96203.0,96.81048579838486,SELL,113.01,115,70,50,9,30,59
close,1012,1021,2017-05-15,2017-07-21,19400,-7134.0,6852.500000000001,96.05410709279508,BUY + SELL NOW,137.05,115,70,50,5,29,67
close,726,935,2011-11-21,2015-11-27,420670,-78586.0,76376.0,97.18779426360929,SELL,121.67,115,70,50,7,22,60
close,732,1023,2012-01-03,2017-08-04,581442,-91353.5,90327.5,98.87689032166256,SELL,134.71,115,70,50,9,24,65
close,706,1028,2011-07-05,2017-09-08,647690,-119994.0,118601.0,98.83910862209777,SELL,133.68,115,70,50,5,22,50
close,1002,1031,2017-03-06,2017-09-29,59630,-8311.0,8237.5,99.1156298881001,SELL,136.78,115,70,50,7,29,65
close,732,1022,2012-01-03,2017-07-28,579435,-91617.0,91039.5,99.36965846949802,SELL,134.29,115,70,50,5,25,56
close,1047,1066,2018-01-16,2018-06-01,41527,-8043.000000000001,7490.5,93.13067263458908,SELL,137.88,115,70,50,9,29,60
close,1040,1053,2017-11-27,2018-12-31,29032,-7228.0,5650.5,78.17515218594356,SELL,113.01,115,70,50,6,24,53
close,732,997,2012-01-03,2017-02-03,529803,-91660.0,91225.5,99.52596552476544,BUY + SELL NOW,160.53,115,70,50,10,24,57
close,732,1004,2012-01-03,2017-03-24,543649,-91415.0,91121.0,99.67838976098014,BUY + SELL NOW,160.98,115,70,50,5,26,61
